8881	robe
8882	sleeves
8884	outer garments
8885	curling upwards
8886	ceremonial gowns of a queen
8888	Buddhist cassock
888B	pocket
888D	long gown
8892	strip
8896	sleeve
8897	unlined garments
889A	greave
889B	
889C	socks
889E	ceremonial dress worn by the emperor
889F	book cover
88A0	book cover
88A2	robe
88A4	longitude
88AA	sleeves
88AB	passive indicator 'by'
88AD	raid
88AE	deity
88AF	raincoat
88B1	a piece of cloth used wrap bundles
88B3	spread one's clothes
88B4	pants
88B5	lapel
88B7	lined garment
88BA	hold up
88BC	seam below armpit
88BD	clothes
88BF	gown
88C0	mat
88C1	cut out
88C2	split
88C3	old ceremonial garb
88C4	sleeve length
88C5	dress
88C6	crotch or seat of pants
88C7	a shirt
88C8	trousers
88C9	seam in a garment
88CA	curling upwards
88CB	cotton clothes of a boy servant
88CC	lined garment
88CD	a border or band on the edge of a dress
88CE	to take off the clothes and expose the body
88CF	inside
88D2	collect
88D4	progeny
88D5	abundant
88D8	fur garments
88D9	skirt
88DB	to wrap and bind
88DC	mend
88DD	dress
88DF	a cassock or robe of a monk
88E0	a short skirt
88E1	inside
88E2	folding purse inserted in belt
88E3	draw one's hands into sleeve
88E4	trousers
88E5	folds
88E8	aid
88EA	the sleeve
88EF	coverlet
88F0	to mend clothes
88F1	to mount maps or scrolls to paste
88F2	waistcoat
88F3	clothes
88F4	surname
88F5	surname
88F6	long robes trailing on ground
88F8	bare
88F9	wrap
88FC	to take off one's top
88FD	make
88FE	lapel
8902	jacket
8903	a seam in a garment
8904	a skirt
8906	handsomely dressed
8907	repeat
8909	short garments
890A	cramped
890C	trousers
890E	sleeve
890F	sleeve
8910	coarse woolen cloth
8912	praise
8913	swaddling cloth
8914	complex
8915	shirt
8918	ceremonial gowns of a queen
8919	paper or cloth pasted together
891A	bag
891B	lapel
891D	unlined garment
891E	a robe
891F	inner shirt or singlet
8921	girdle
8922	to carry in the bosom or the sleeve
8925	mattress
8926	stupid
8927	unlined clothes
892A	strip
892B	strip
892F	children's garments. a mat for wrapping garments
8930	underclothing
8931	to carry in the bosom or the sleeve
8932	trousers
8933	folding purse inserted in belt
8934	ragged
8935	bridal veil
8936	pleat
8938	lapel
893A	dirty
893B	dirty
893D	cushion
8940	a pleat
8941	swaddling clothes
8943	commend
8944	aid
8946	hood or cowl
8947	folds
8949	folds
894B	collar
894C	unlined garment
894D	mixed
894F	raincoat
8955	a one-piece garment
8956	outer garments
895A	grave clothes
895B	fine clothes
895C	flutter
895D	draw one's hands into sleeve
895E	fold
895F	lapel
8960	crotch or seat of pants
8961	short coat
8962	strip
8964	ragged
8966	short coat
896A	socks
896B	raincoat
896C	lower part of a robe
896D	tuck up hem of garment and wrap
896E	collar
896F	underwear
8971	legs of trousers
8972	raid
8974	a one-piece garment
8975	a pleat in a skirt
8976	ignorant
8977	a cord for holding up sleeves
897B	a loop
897C	'kimono' sleeve
897E	cover
897F	west
8980	variant of Kangxi radical 146
8981	necessary
8982	to throw a rider
8983	reach to
8986	cover
8987	rule by might rather than right
8988	investigate
8989	an inn
898A	halter
898B	see
898C	see
898E	place name
898F	rules
8990	to sleep
8993	seek
8994	to search for
8996	look at
8997	peek
8998	peek
8999	explain in detail
899A	to wake up from sleep
899C	mission
89A1	wizard
89A5	ashamed
89A6	desire strongly
89A7	look at
89A9	see
89AA	relatives
89AC	covet
89AF	meet or see unexpectedly
89B0	to spy
89B2	have imperial audience
89B3	see
89B5	steal look
89B6	to look about
89B7	peep at
89B8	steal look
89BA	to wake up from sleep
89BB	peep at
89BC	to explain in detail
89BD	look at
89BF	see
89C0	see
89C1	see
89C2	see
89C3	place name
89C4	rules
89C5	seek
89C6	look at
89C7	peek
89C8	look at
89C9	to wake up from sleep
89CA	covet
89CB	wizard
89CC	see
89CD	ashamed
89CE	desire strongly
89CF	meet or see unexpectedly
89D0	have imperial audience
89D1	peep at
89D2	horn
89D4	catty
89D5	coarse
89D6	to long for
89DA	jug
89DC	turtle beak
89DD	gore
89DE	wine vessel
89E1	antlers
89E3	loosen
89E5	a cup made of horn
89E6	butt
89E7	loosen
89E9	strong
89EB	to start
89ED	one turning up and one turning down
89EF	wine goblet made from horn
89F1	tartar horn
89F3	an ancient measure
89F4	wine vessel
89F5	a cup made of rhinoceros horn
89F6	wine goblet made from horn
89F7	to process or carve horns
89F8	touch
89FC	buckle
89FF	a bodkin made of ivory
8A00	words
8A01	Kangxi radical 149
8A02	draw up agreement
8A03	obituary
8A04	to coerce
8A07	the sound of a crash
8A08	plan
8A0A	inquire
8A0C	confusion
8A0E	to discuss
8A0F	boast
8A10	expose other's secrets
8A11	deceive
8A12	hesitate to say
8A13	teach
8A15	abuse
8A16	finish
8A17	entrust
8A18	record
8A1A	speak gently
8A1B	swindle
8A1D	express surprise
8A1F	accuse
8A20	much more
8A21	to chant
8A22	pleased
8A23	take leave of
8A25	slow of speech
8A26	sincere
8A27	fault
8A29	noisily
8A2A	visit
8A2C	clamour
8A2D	build
8A31	allow
8A33	translate
8A34	accuse
8A36	scold loudly
8A39	to beguile with false stories
8A3A	examine patient
8A3B	explain
8A3C	prove
8A3D	blame
8A3E	bad-mouth
8A40	garrulous to whisper. to joke
8A41	exegesis
8A45	to sell
8A46	slander
8A48	scold
8A49	gibberish
8A4B	to curse
8A4E	interjection used to express surprise
8A4F	to argue
8A50	cheat
8A51	cheat
8A52	bequeath
8A54	decree
8A55	appraise
8A56	argue
8A57	to spy
8A58	bend
8A5B	curse
8A5E	words
8A5F	fear
8A60	sing
8A61	boast
8A62	inquire into
8A63	reach
8A64	to make wild statements to lie
8A66	test
8A67	to examine into judicially to find out
8A68	genus of cicada
8A69	poetry
8A6A	difficulty in speaking
8A6B	to brag
8A6C	abuse
8A6D	deceive
8A6E	explain
8A70	question
8A71	speech
8A72	should
8A73	detailed
8A75	inquire
8A78	riddle
8A79	surname
8A7B	orders
8A7C	tease
8A7E	noisily
8A7F	error
8A82	tempt
8A83	part
8A84	eulogize
8A85	execute
8A86	cheat
8A87	exaggerate
8A89	fame
8A8A	copy
8A8C	write down
8A8D	recognize
8A90	to intone
8A91	deceive
8A92	an exclamation of confirmation
8A93	swear
8A95	to bear children
8A96	obstinate
8A98	persuade
8A9A	criticize
8A9E	language
8AA0	sincere
8AA1	warn
8AA3	make false accusation
8AA4	err
8AA5	inform
8AA6	recite
8AA7	huge
8AA8	teach
8AA9	to quarrel
8AAA	speak
8AAC	speak
8AAD	read
8AB0	who? whom? whose? anyone?
8AB2	lesson
8AB6	speak ill of
8AB9	slander
8ABC	friendship
8ABE	speak gently
8ABF	transfer
8AC1	to suck
8AC2	flatter
8AC4	patient
8AC6	to cheat
8AC7	talk
8AC9	pass buck
8ACA	to make a judicial investigation
8ACB	ask
8ACC	remonstrate
8ACD	to expostulate
8ACF	consult
8AD0	fault
8AD1	slander
8AD2	excuse
8AD3	flattering
8AD5	to intimidate
8AD6	debate
8AD7	consult carefully with
8ADA	command
8ADB	flatter
8ADC	an intelligence report
8ADD	knowledge
8ADE	brag
8ADF	to examine
8AE0	noisy
8AE1	posthumous name
8AE2	jokes
8AE4	honest speech
8AE6	careful
8AE7	harmonize
8AEB	remonstrate
8AEC	to open to begin to explain to inform a letter
8AED	proclaim
8AEE	consult
8AF0	apprehensive
8AF1	conceal
8AF3	versed in
8AF4	in harmony
8AF5	mutter
8AF6	sincere
8AF7	recite
8AF8	several
8AFA	proverb
8AFC	forget
8AFE	promise
8B00	plan
8B01	visit
8B02	say
8B04	copy
8B05	play with words
8B06	beguile
8B07	stutter
8B0A	lie
8B0B	sound of flesh and bone being separated
8B0C	song
8B0E	riddle
8B0F	scold
8B10	calm
8B11	shame
8B14	jeer
8B16	rise up
8B17	slander
8B19	humble
8B1A	to confer posthumous titles
8B1B	explain
8B1D	thank
8B1F	flatter
8B20	sing
8B21	sing
8B26	to speak softly
8B27	loquacious
8B28	scheme
8B2A	to consult
8B2B	charge
8B2C	error
8B2D	shallow
8B31	chatter
8B33	to sing
8B37	slander
8B39	prudent
8B3C	to shout
8B3E	deceive
8B3F	ridicule
8B41	noise
8B45	wriggling
8B46	scream
8B48	dislike
8B49	proof
8B4A	wrangling
8B4C	false
8B4D	answer
8B4E	cunning
8B4F	ridicule
8B50	to talk
8B54	to eulogize
8B56	to slander
8B58	recognize
8B59	tower
8B5A	surname
8B5B	to slander
8B5C	register
8B5F	clamor
8B66	guard
8B6B	talkative
8B6C	metaphor
8B6D	to slander
8B6F	translate
8B70	consult
8B72	allow
8B74	reprimand
8B77	protect
8B78	deceive
8B79	to shout
8B7C	to supervise to confine a government establishment
8B7D	fame
8B7E	shallow
8B80	read
8B81	punish
8B83	praise
8B85	know in detail
8B86	to exaggerate
8B87	flatter
8B8A	change
8B8B	fear
8B8C	a feast
8B8D	honest speech
8B8E	enemy
8B90	enemy
8B92	slander
8B93	allow
8B95	accuse falsely
8B96	prophecy
8B98	to chatter
8B99	cheer
8B9A	praise
8B9B	talk in one's sleep
8B9C	counsel
8B9E	to decide
8B9F	slander
8BA0	simplified Kangxi radical 149
8BA1	plan
8BA2	draw up agreement
8BA3	obituary
8BA4	recognize
8BA5	ridicule
8BA6	expose other's secrets
8BA7	confusion
8BA8	to discuss
8BA9	allow
8BAA	abuse
8BAB	finish
8BAC	entrust
8BAD	teach
8BAE	consult
8BAF	inquire
8BB0	record
8BB1	hesitate to say
8BB2	explain
8BB3	conceal
8BB4	sing
8BB5	an interjection used express surprise
8BB6	express surprise
8BB7	slow of speech
8BB8	allow
8BB9	swindle
8BBA	debate
8BBB	noisily
8BBC	accuse
8BBD	recite
8BBE	build
8BBF	visit
8BC0	take leave of
8BC1	prove
8BC2	exegesis
8BC3	scold loudly
8BC4	appraise
8BC5	curse
8BC6	recognize
8BC7	to spy
8BC8	cheat
8BC9	accuse
8BCA	examine patient
8BCB	slander
8BCC	play with words
8BCD	words
8BCE	bend
8BCF	decree
8BD0	argue
8BD1	translate
8BD2	bequeath
8BD3	cheat
8BD4	eulogize
8BD5	test
8BD6	error
8BD7	poetry
8BD8	question
8BD9	tease
8BDA	sincere
8BDB	execute
8BDC	inquire
8BDD	speech
8BDE	bear children
8BDF	abuse
8BE0	explain
8BE1	deceive
8BE2	inquire into
8BE3	reach
8BE4	to expostulate
8BE5	should
8BE6	detailed
8BE7	be surprised
8BE8	jokes
8BE9	boast
8BEA	deceive
8BEB	warn
8BEC	make false accusation
8BED	language
8BEE	criticize
8BEF	err
8BF0	inform
8BF1	persuade
8BF2	teach
8BF3	deceive
8BF4	speak
8BF5	recite
8BF6	an exclamation of confirmation
8BF7	ask
8BF8	various
8BF9	consult
8BFA	promise
8BFB	read
8BFC	slander
8BFD	slander
8BFE	lesson
8BFF	pass buck
8C00	flatter
8C01	who? whom? whose? anyone?
8C02	consult carefully with
8C03	transfer
8C04	flatter
8C05	excuse
8C06	patient
8C07	speak ill of
8C08	talk
8C09	to know in detail
8C0A	friendship
8C0B	plan
8C0C	sincere
8C0D	an intelligence report
8C0E	lie
8C0F	remonstrate
8C10	harmonize
8C11	jeer
8C12	visit
8C13	say
8C14	honest speech
8C15	proclaim
8C16	forget
8C17	slander
8C18	consult
8C19	versed in
8C1A	proverb
8C1B	careful
8C1C	riddle
8C1D	brag
8C1E	knowledge
8C1F	scheme
8C20	counsel
8C21	rise up
8C22	thank
8C23	sing
8C24	slander
8C25	to confer posthumous titles
8C26	humble
8C27	calm
8C28	prudent
8C29	deceive
8C2A	charge
8C2B	shallow
8C2C	error
8C2D	surname
8C2E	to slander
8C2F	tower
8C30	accuse falsely
8C31	list
8C32	cunning
8C33	to decide
8C34	reprimand
8C35	talkative
8C36	prophecy
8C37	valley
8C3A	the mouth of a valley
8C3D	a mouth or opening
8C3F	valley
8C40	to quarrel
8C41	open up
8C46	beans
8C47	a small kidney bean
8C48	how? what?
8C49	fermented beans
8C4A	abundant
8C4B	ceremonial vessel
8C4C	peas
8C4E	vertical
8C4F	half-grown beans
8C50	abundant
8C53	beautiful
8C54	plump
8C55	a pig
8C56	a shackled pig
8C57	clamor
8C58	a small pig
8C5A	small pig
8C5C	pig of 3 years
8C5D	sow
8C61	elephant
8C62	domestic animals
8C63	pig of 3 years
8C66	a wild boar
8C68	pig
8C6A	brave
8C6B	relaxed
8C6C	pig
8C6D	boar
8C6E	castrated pig
8C73	a Zhou-dynasty state
8C74	a pig's hoof
8C75	young pig
8C76	castrated pig
8C77	person's name
8C78	legless insect-like animal
8C79	leopard
8C7A	wolf
8C7B	prison
8C7C	fox
8C82	marten
8C85	brave
8C86	small badger
8C87	to root
8C89	badger
8C8A	leopard
8C8C	countenance
8C8D	fox
8C8E	lion
8C90	䝟貐 a legendary man-eating monster
8C93	cat
8C94	a legendary bear-like animal
8C98	tapir
8C99	a kind of animal like a tiger
8C9B	badger
8C9C	ape
8C9D	sea shell
8C9E	virtuous
8C9F	member
8CA0	load
8CA1	wealth
8CA2	offer tribute
8CA3	to beg
8CA4	steps
8CA7	poor
8CA8	goods
8CA9	peddler
8CAA	greedy
8CAB	a string of 1000 coins
8CAC	one's responsibility
8CAD	matter
8CAE	number two
8CAF	store
8CB0	borrow
8CB2	property
8CB3	accounting numeral for two
8CB4	expensive
8CB6	decrease
8CB7	buy
8CB8	lend
8CBA	give
8CBB	expenses
8CBC	paste to
8CBD	give to
8CBF	trade
8CC0	congratulate
8CC1	forge ahead
8CC2	bribe
8CC3	rent
8CC4	bribe
8CC5	prepared for
8CC7	property
8CC8	surname
8CC9	to give alms
8CCA	thief
8CCD	booty
8CCE	mean
8CCF	pearls or shells strung together
8CD1	relieve
8CD2	buy and sell on credit
8CD3	guest
8CD4	guest
8CD5	bribe
8CD9	give for charity
8CDA	give
8CDB	help
8CDC	give
8CDD	precious
8CDE	reward
8CE0	indemnify
8CE1	continue
8CE2	virtuous
8CE3	sell
8CE4	mean
8CE6	tax
8CE7	fine
8CE8	tribute paid in cloth by the tribes in Szechwan and Yunnan under the Han dynasty
8CEA	matter
8CEB	present
8CEC	accounts
8CED	bet
8CEE	farewell gift
8CF0	plentiful
8CF4	rely
8CF5	gift
8CF7	take in both hands and offer to
8CF8	leftovers
8CFA	make money
8CFB	gift of money to help pay for a funeral
8CFC	buy
8CFD	compete
8CFE	abstruse
8D01	to defeat to spoil or be spoiled
8D03	to earn
8D04	gift to a superior
8D05	unnecessary
8D07	affable
8D08	give present
8D09	earnest money
8D0A	help
8D0B	false
8D0D	support
8D0F	win
8D10	farewell present
8D11	Jiangxi province
8D12	virtuous
8D13	booty
8D14	strong
8D16	buy
8D17	counterfeit
8D1B	Jiangxi province
8D1C	booty
8D1D	sea shell
8D1E	virtuous
8D1F	load
8D20	member
8D21	offer tribute
8D22	wealth
8D23	one's responsibility
8D24	virtuous
8D25	be defeated
8D26	accounts
8D27	goods
8D28	matter
8D29	peddler
8D2A	be greedy
8D2B	poor
8D2C	decrease
8D2D	buy
8D2E	store
8D2F	a string of 1000 coins
8D30	number two
8D31	mean
8D32	forge ahead
8D33	borrow
8D34	paste to
8D35	expensive
8D36	give
8D37	lend
8D38	trade
8D39	expenses
8D3A	congratulate
8D3B	give to
8D3C	thief
8D3D	gift superior
8D3E	surname
8D3F	bribe
8D40	property
8D41	rent
8D42	bribe
8D43	booty
8D44	property
8D45	prepared for
8D46	farewell present
8D47	bribe
8D48	relieve
8D49	give
8D4A	buy and sell on credit
8D4B	tax
8D4C	bet
8D4D	present
8D4E	buy
8D4F	reward
8D50	give
8D51	strong
8D52	give for charity
8D53	continue
8D54	indemnify
8D55	fine
8D56	rely
8D57	gift
8D58	unnecessary
8D59	gift of money help pay funeral
8D5A	make money
8D5B	compete
8D5C	abstruse
8D5D	false
8D5E	help
8D5F	affable
8D60	give present
8D61	support
8D62	win
8D63	Jiangxi province
8D64	red
8D66	forgive
8D67	blush
8D6A	deep red
8D6B	bright
8D6C	deep red
8D6D	reddish brown
8D6F	red
8D70	walk
8D71	walk
8D73	grand
8D74	go to
8D75	surname
8D76	pursue
8D77	rise
8D78	abuse
8D7F	late slow
8D81	take advantage of
8D82	to take advantage of
8D84	weak
8D85	jump over
8D8A	exceed
8D8B	hasten
8D8C	to order someone to leave
8D91	can't move
8D92	to jump
8D94	not progressing
8D95	pursue
8D96	to walk
8D99	surname
8D9C	to suffocate
8D9D	to pursue
8D9F	time
8DA1	place
8DA3	what attracts one's attention
8DA6	unable to move
8DA8	hasten
8DAB	nimble
8DAE	easily provoked
8DAF	jump
8DB1	go in hurry
8DB2	go in hurry
8DB3	foot
8DB4	lying prone
8DB5	noise of tramping feet
8DB7	to jolt
8DB8	sell or buy wholesale
8DB9	kick with hoof
8DBA	sit cross-legged
8DBC	callous skin on hands or feet
8DBE	toe
8DBF	to tread on
8DC0	to cut off the feet
8DC1	trample on
8DC2	creeping
8DC3	skip
8DC4	walk rapidly
8DC5	careless
8DC6	trample
8DCB	go by foot
8DCC	stumble
8DCE	slip
8DCF	sit cross-legged
8DD0	to trample
8DD1	run
8DD4	numb feet
8DD5	shuffle
8DD6	sole
8DD7	the instep
8DD9	weak
8DDA	stagger
8DDB	lame
8DDD	distance
8DDE	walk
8DDF	heel
8DE1	search
8DE3	bare footed
8DE4	stumble
8DE5	stamp feet
8DE6	hop
8DE7	crouch
8DE8	straddle
8DE9	to waddle
8DEA	kneel
8DEB	sound of footsteps
8DEC	to step
8DEE	hasty walking
8DEF	road
8DF1	stop
8DF2	hood
8DF3	jump
8DF4	step on
8DF5	trample
8DF6	stumble
8DF7	raise one's foot
8DF8	clear way
8DF9	wander about
8DFA	stamp feet
8DFB	ascend
8DFC	bent
8DFD	to kneel for a long time
8DFF	to jump about
8E01	tinkling
8E05	to walk around
8E06	squat
8E08	neglect
8E09	hop
8E0A	leap
8E0B	the foot or feet cast of a play
8E0C	hesitate
8E0E	to squat
8E0F	step on
8E10	trample
8E12	to slip and sprain a limb
8E14	to get ahead
8E16	trample on
8E18	ball
8E1C	to stumble
8E1D	ankle
8E1E	crouch
8E1F	hesitate
8E20	to writhe
8E21	curled
8E22	kick
8E23	to stumble and fall prone
8E26	the shin
8E27	level
8E29	step on
8E2A	footprints
8E2B	collide
8E2C	stumble
8E2D	heel
8E2E	tiptoe
8E2F	waver
8E30	exceed
8E31	stroll
8E33	mixed
8E34	leap
8E35	heel
8E36	paw
8E39	trample
8E3C	to fall flat
8E3D	to walk alone
8E40	to skip
8E41	to walk with a limp
8E42	trample under foot
8E44	hoof
8E45	to tread on
8E46	to move in a straight line
8E47	lame
8E48	stamp feet
8E49	error
8E4A	footpath
8E4B	step on
8E4C	walk rapidly
8E4D	upper millstone
8E4E	to stumble
8E4F	hoof
8E50	take short steps
8E51	tread
8E52	to jump over
8E53	stroll
8E54	temporary
8E55	clear way
8E58	to roost
8E59	urgent
8E5A	tread through mud and water
8E5C	walk carefully
8E5D	sandal
8E5F	trace
8E60	step on
8E61	to limp
8E62	pig's hoof
8E63	to jump over
8E64	footprints
8E66	hop
8E67	to spoil
8E68	to stand on tiptoe
8E69	to limp
8E6C	step on
8E6D	to shuffle
8E6E	to whirl
8E6F	an animal's paws
8E70	hesitate
8E71	to stagger along
8E72	squat
8E74	kick
8E75	to tread on
8E76	stumble
8E77	to kick back
8E79	to tread on
8E7A	raise one's foot
8E7B	to raise the feet
8E7C	webbed feet of waterfowl
8E7D	to run
8E7E	to squat
8E7F	leap
8E80	to stumble over
8E81	tense
8E82	stumble
8E83	lame
8E84	cripple
8E85	walk carefully
8E87	hesitate
8E89	sell or buy wholesale
8E8A	hesitate
8E8B	ascend
8E8D	skip
8E8E	to step upon
8E8F	trample down
8E90	to stride over
8E91	waver
8E92	walk
8E93	stumble
8E94	follow in
8E95	hesitate
8E97	exaggerate
8E98	to walk
8E99	trample down
8E9A	wander about
8E9B	exaggerate
8E9C	to jump
8E9D	to pass
8E9E	to walk
8EA0	to limp
8EA1	tread
8EA5	leap
8EA6	to jump
8EA7	sandal
8EA9	take quick
8EAA	trample down
8EAB	body
8EAC	body
8EAD	to delay
8EAF	body
8EB0	body
8EB1	hide
8EB2	hide
8EB3	body
8EB4	tall
8EB6	bare
8EB7	of short stature
8EBA	lie down
8EBD	躽胸凸肚
8EBE	to discipline
8EBF	tall
8EC0	body
8EC3	to droop
8EC4	to govern
8EC6	body
8EC8	soon after
8ECA	cart
8ECB	crush by weight
8ECC	track
8ECD	army
8ECE	a brass parts for a cart in ancient China
8ECF	cross-bar at the end of the poles of a cart
8ED1	a hubcap
8ED2	carriage
8ED4	a block that keeps a wheel from moving
8ED8	war car
8ED9	a Chinese family name to arrange
8EDA	a steering wheel
8EDB	yoke
8EDC	reins
8EDD	axle-tip
8EDF	soft
8EE2	shift
8EE3	rumble
8EE4	surname
8EE5	yoke
8EE8	wooden cross-piece on front inside of carriage box
8EEB	cross-board at rear of a carriage
8EED	to spoil
8EEF	surname
8EF0	a row of carriages
8EF1	large bone
8EF2	a wheel
8EF6	yoke
8EF7	sacrifice
8EF8	axle
8EF9	end of axle
8EFA	small light carriage
8EFB	axle
8EFC	rush forth
8EFD	light
8EFE	horizontal wooden bar in front of a sedan chair
8EFF	curtained carriage used by women
8F00	hearse
8F03	compare
8F05	a chariot
8F07	cart wheel with no spokes
8F08	shaft
8F09	load
8F0A	low rear portion of cart
8F0B	沙田禾輋
8F0C	numerary adjunct for vehicles
8F0F	light
8F12	then
8F13	mourn
8F14	cheek bone
8F15	light
8F17	the cross-bar at the end of a carriage pole
8F18	a car-rut
8F19	then
8F1B	numerary adjunct for vehicles
8F1C	a supply cart
8F1D	brightness
8F1E	exterior rim of wheel
8F1F	stop
8F20	grease pot hung under axle of cart
8F21	to fail
8F24	a pall to cover a hearse
8F25	turn round
8F26	a handcart
8F27	curtained carriage used by women
8F29	generation
8F2A	wheel
8F2C	a hearse
8F2D	flexible
8F2E	exterior rim of wheel
8F2F	gather up
8F33	hubs of wheel
8F34	sled
8F35	great array of spears and chariots
8F36	light carriage
8F38	transport
8F39	two pieces of wood underneath a cart
8F3B	spokes of wheel
8F3D	vehicle
8F3E	turn over
8F3F	cart
8F40	hearse
8F42	hub of wheel
8F44	linchpin of wheel
8F45	axle
8F46	windlass
8F47	complicated
8F48	turret on a chariot
8F49	shift
8F4A	axle-tip
8F4C	sled
8F4D	wagon ruts
8F4E	sedan-chair
8F4F	sleeping cart
8F51	rut
8F52	chariot
8F54	rumbling of vehicles
8F55	great array of spears and chariots
8F56	framework of lattice on cart
8F57	fail
8F58	tear asunder between chariots
8F59	rings on a yoke
8F5C	hearse
8F5D	envy
8F5E	a vehicle for transporting prisoners
8F5F	rumble
8F61	bridle of horse
8F62	run over something with vehicle
8F63	to gallop
8F64	pulley
8F66	cart
8F67	crush by weight
8F68	track
8F69	carriage
8F6A	a hubcap
8F6B	a block that keeps a wheel from moving
8F6C	shift
8F6D	yoke
8F6E	wheel
8F6F	soft
8F70	rumble
8F71	wheel
8F72	axle
8F73	pulley
8F74	axle
8F75	end of axle
8F76	rush forth
8F77	surname
8F78	cross board at rear of carriage
8F79	run over something with vehicle
8F7A	small light carriage
8F7B	light
8F7C	horizontal wooden bar in front
8F7D	load
8F7E	low rear portion of cart
8F7F	sedan-chair
8F80	shaft
8F81	cart wheel with no spokes
8F82	a chariot
8F83	compare
8F84	sides of chariot where weapons
8F85	cheek bone
8F86	numerary adjunct for vehicles
8F87	hand-cart
8F88	generation
8F89	brightness
8F8A	turn round
8F8B	exterior rim of wheel
8F8C	a hearse
8F8D	stop
8F8E	a supply cart
8F8F	hubs of wheel
8F90	spokes of wheel
8F91	gather up
8F92	hearse
8F93	transport
8F94	bridle of horse
8F95	axle
8F96	linchpin of wheel
8F97	turn over
8F98	windlass
8F99	wagon ruts
8F9A	rumbling of vehicles
8F9B	bitter
8F9C	crime
8F9E	words
8F9F	law
8FA0	crime
8FA1	recrimination
8FA2	bitter
8FA3	peppery
8FA4	words
8FA5	variety of marsh grass
8FA6	manage
8FA7	manage
8FA8	distinguish
8FA9	dispute
8FAB	braid
8FAD	words
8FAE	braid
8FAF	dispute
8FB0	early morning
8FB1	humiliate
8FB2	agriculture
8FB3	agriculture
8FB5	walk
8FB6	walk
8FB7	smooth
8FB9	edge
8FBA	edge
8FBB	crossroads
8FBC	crowd into
8FBD	distant
8FBE	arrive at
8FBF	follow
8FC1	move
8FC2	doctrinaire
8FC4	extend
8FC5	quick
8FC6	wind
8FC7	pass
8FC8	take a big stride
8FCA	to go round
8FCB	travel
8FCD	falter
8FCE	receive
8FD0	luck
8FD1	near
8FD2	footprints of passing animals
8FD3	to go to meet
8FD4	return
8FD5	obstinate
8FD8	still
8FD9	this
8FDA	very
8FDB	advance
8FDC	distant
8FDD	disobey
8FDE	join
8FDF	late
8FE0	made
8FE2	far
8FE3	to leap over
8FE4	wind
8FE5	distant
8FE6	character for transliteration
8FE7	a Chinese family name arrange
8FE8	until
8FE9	be near
8FEA	enlighten
8FEB	coerce
8FEC	to walk along
8FED	repeatedly
8FEE	to rise
8FEF	escape
8FF0	narrate
8FF3	pass by
8FF4	revolve
8FF7	bewitch
8FF8	gush out
8FF9	traces
8FFA	then
8FFB	to shift
8FFD	pursue
8FFE	row
8FFF	to be the first to begin a quarrel
9000	step back
9001	see off
9002	go
9003	escape
9004	a surname
9005	meet unexpectedly
9006	disobey
9008	distant
9009	choose
900A	humble
900B	flee
900C	please
900D	ramble
900E	strong
900F	penetrate
9010	chase
9011	collect
9012	hand over
9013	hand over
9014	way
9015	pass by
9016	far
9017	tempt
9019	this
901A	pass through
901B	ramble
901D	pass away
901E	indulge oneself
901F	quick
9020	construct
9021	retreat
9022	come upon
9023	join
9025	return
9026	meandering
9029	to run quickly
902C	to scatter
902D	to escape from
902E	seize
902F	leave without reason
9030	wander
9031	week
9032	advance
9033	to move
9034	argue
9035	thoroughfare
9036	winding
9037	distant
9038	flee
9039	arrive at
903A	distant
903B	patrol
903C	compel
903E	go over
903F	a time
9041	hide
9042	comply with
9044	to hurry
9045	late
9047	meet
9049	spy
904A	wander
904B	luck
904D	everywhere
904E	pass
904F	stop
9050	afar
9051	leisure
9052	strong
9053	path
9054	arrive at
9055	disobey
9057	lose
9058	to meet
9059	far away
905B	take walk
905C	humble
905D	mixed
905E	hand over
905F	late
9060	distant
9061	go upstream
9062	careless
9063	send
9065	far away
9068	ramble
9069	match
906B	speed
906D	come across
906E	cover
906F	deceive
9070	grunting sound of pigs
9072	late
9074	select
9075	obey
9076	entwine
9077	move
9078	choose
9079	comply with
907A	lose
907B	meet
907C	distant
907D	suddenly
907F	avoid
9080	invite
9081	take a big stride
9082	unexpected meeting
9083	profound
9084	still
9085	hesitant
9087	be near
9088	far
9089	edge
908A	edge
908B	rags
908C	to walk slowly
908F	patrol
9090	meandering
9091	area
9093	surname
9095	former or literary name for Nanning
9097	an ancient place in the state of Wu
9098	state in Henan province
9099	mountain in Henan province
909B	in distress
909D	surname
90A0	county in Shaanxi province
90A1	name of a district in Sichuan
90A2	surname
90A3	that
90A6	nation
90A7	town in Shanxi province
90A8	village
90AA	wrong
90AC	various place names
90AE	postal
90AF	city in Hebei province
90B0	surname
90B1	surname
90B2	ancient name of a place in Henan
90B3	a department in the state of Lu
90B4	name of a city in the ancient state of Song
90B5	surname
90B6	place in today's Henan province
90B8	official residence
90B9	name of an ancient state
90BA	place in today's Henan province
90BB	neighbor
90BD	name of a place in Shaanxi province
90BE	a feudal state which existed B.C.700-469
90BF	a Zhou-dynasty state in modern Shandong province
90C1	sweet smelling
90C3	county in Shanxi province
90C4	surname
90C5	to go up to
90C7	an ancient feudal State in Shaanxi
90C8	place in Shandong province
90C9	surname
90CA	suburbs
90CC	name of an ancient county in modern Gansu/Shaanxi area.
90CE	gentleman
90CF	county in Henan province
90D0	state in today's Henan province
90D1	state in today's Henan
90D3	surname
